tag name	Brazil	Canada	Italy	Bangladesh	India	Korea, Republic of	Lithuania	Costa Rica	Morocco	France	Syrian Arab Republic	Netherlands	Slovakia	Ireland	Argentina	Norway	Ecuador	Czech Republic	Israel	Australia	Lebanon	Singapore	Iceland	Iran, Islamic Republic of	Macedonia, the Former Yugoslav Republic of	Slovenia	Guatemala	China	Bosnia and Herzegovina	Armenia	Puerto Rico	Belgium	Thailand	Germany	Hong Kong	Poland	Spain	Moldova, Republic of	Ukraine	Georgia	Chile	Denmark	Philippines	Indonesia	Saudi Arabia	Turkey	United States	Russian Federation	Serbia	Belarus	Croatia	Finland	Japan	Switzerland	New Zealand	Taiwan, Province of China	Nepal	Bulgaria	Romania	Peru	Portugal	Estonia	Uruguay	Kazakhstan	Sweden	Mexico	Viet Nam	Azerbaijan	Venezuela, Bolivarian Republic of	South Africa	United Kingdom	Malaysia	Austria	Latvia	Tunisia	Colombia	Greece	Paraguay	Hungary	Montenegro	Cyprus
Indonesia	0.958573488342	0.928817072178	0.937966045206	0.926654973692	0.933544088094	0.979560203967	0.915967246093	0.914637728533	0.916357218159	0.923677197459	0.912042822483	0.953730776844	0.895300684264	0.933549049895	0.905640600374	0.952451648275	0.914685855094	0.914454185522	0.900512498283	0.934413707907	0.910931061729	0.976013210301	0.89997630557	0.894709627562	0.867207548306	0.89681713655	0.914706185125	0.981289742495	0.921242715095	0.902853308881	0.915426117699	0.921106150341	0.982038170036	0.944432240365	0.977978727516	0.925885008396	0.930201412104	0.88636396215	0.854882250344	0.869462530672	0.932653827107	0.973672320853	0.995913987227	1.0	0.968034226958	0.916687205932	0.911999527868	0.864120307856	0.916746083163	0.861959467619	0.916151835562	0.918332328129	0.937389027782	0.945870267083	0.916351013319	0.976911264445	0.904898989223	0.906238641985	0.822114931924	0.939297888318	0.885209766447	0.922788355192	0.915186722814	0.911105897698	0.981626317952	0.924039454526	0.982247875344	0.892037153758	0.952429725344	0.918920070997	0.954542592977	0.993493114562	0.923909736644	0.913652283602	0.864423130341	0.907180436214	0.88016764654	0.92497274758	0.916428095798	0.904914612545	0.940136988263
Saudi Arabia	0.939851709049	0.97773250416	0.964165634355	0.950485237952	0.963706165655	0.987565697731	0.959373100292	0.919784055701	0.980211204476	0.971768607495	0.922367028162	0.976716982685	0.948425824001	0.975122092481	0.907822553142	0.980833246698	0.895716078119	0.953718537984	0.93853062486	0.933678632296	0.969337663012	0.996468541247	0.967424667883	0.911243227139	0.924812511575	0.943114852757	0.899387543181	0.951600759406	0.953908416409	0.932563411336	0.940904502973	0.969045640925	0.9932604696	0.977439774082	0.949767943358	0.953439154651	0.966611272912	0.926525470133	0.898206134453	0.936811502383	0.937695282715	0.946955739777	0.971027901352	0.968034226958	1.0	0.959537280478	0.972005245064	0.896688347945	0.953128501768	0.896272474658	0.937049919886	0.894996027133	0.878716021241	0.982848837117	0.972078863645	0.969870675481	0.903534370446	0.928955182933	0.881940730115	0.925905940828	0.949329768751	0.973696175728	0.907032422939	0.937606170975	0.971914116751	0.943608048647	0.962191835047	0.93759912065	0.952480962621	0.959845439482	0.972884386161	0.986679810994	0.972302856304	0.963889987708	0.936424780729	0.918684191168	0.930929807786	0.933937267709	0.964621643919	0.958225028118	0.964422646125
Turkey	0.932200434158	0.973283155987	0.986289200826	0.965470377897	0.975193975845	0.948646566336	0.974783118408	0.939216150265	0.968856377324	0.972839073585	0.922321583499	0.976287140424	0.976973722504	0.980475609734	0.938621908017	0.969473235709	0.89533239485	0.978988086594	0.97261110407	0.872917580828	0.981207815088	0.949051425602	0.975648896187	0.941969308785	0.968734045845	0.976958169375	0.900947581481	0.885300587503	0.970988664944	0.97509475631	0.931688950697	0.985946915822	0.956532501596	0.974549491985	0.871980640657	0.968508654413	0.979689097821	0.953145511267	0.94187298525	0.966283549365	0.939712461322	0.912984404212	0.907656909292	0.916687205932	0.959537280478	1.0	0.965638899299	0.935983619481	0.976264058878	0.935562249803	0.963768181876	0.871698654908	0.875249073102	0.984145095856	0.96249400393	0.91302010496	0.938366411589	0.943707500675	0.87572942327	0.914214939325	0.975964805147	0.964977269962	0.924429398645	0.950224959257	0.937175940532	0.944709583386	0.904235188	0.967655569102	0.932003031626	0.977275447126	0.96423484141	0.936139990378	0.98215760584	0.976784013161	0.959372614525	0.924947256127	0.980168581998	0.942365275692	0.971990636219	0.981213693891	0.982665283516
United States	0.930191172737	0.997706384546	0.976210901519	0.951600394727	0.966305970653	0.953579670945	0.979462746503	0.93503500466	0.988401697095	0.982415762018	0.876658505063	0.970216943685	0.97379520175	0.988327964214	0.930550507089	0.969312462924	0.88578747571	0.972983308481	0.97549715253	0.891758380956	0.971900448343	0.958430133026	0.990041616002	0.886442517696	0.963489959339	0.97915218288	0.8904112882	0.874034907553	0.974375976818	0.952435193638	0.949639847853	0.986711388278	0.965967573291	0.982883626659	0.869959696702	0.967717207687	0.978793032007	0.951875134829	0.942495919291	0.973216422349	0.942949229916	0.908571659372	0.914542771073	0.911999527868	0.972005245064	0.965638899299	1.0	0.936013558253	0.976965704514	0.935682088906	0.963663402271	0.873862663517	0.848986257264	0.979233987763	0.991415262665	0.897006101975	0.914397568939	0.944086604668	0.874936606742	0.917777437162	0.983788704257	0.984217145185	0.915178339997	0.9557965305	0.9346631709	0.954138820488	0.88876576592	0.961129915205	0.939084226925	0.981495629808	0.974539807774	0.938031548393	0.987947098336	0.985010916009	0.955523922121	0.927210643903	0.967932583551	0.95120283894	0.975384919882	0.979558860346	0.968299213175
Russian Federation	0.942062497934	0.947535602177	0.962600324474	0.961559539698	0.960724131815	0.892344604846	0.970245978864	0.968518027947	0.918247253801	0.93739209988	0.864758543966	0.926722551168	0.976257046692	0.947758898301	0.968002917916	0.931280636879	0.920603715545	0.980365353989	0.972827908927	0.86364013144	0.925509991326	0.878882581303	0.925132219412	0.893410461845	0.964465258189	0.978110034208	0.933718698824	0.807545270652	0.979519019611	0.972836774241	0.942012654448	0.951126165337	0.913247031077	0.956379238842	0.796379975784	0.979665823764	0.950771147424	0.992288369751	0.998075574104	0.96438449463	0.95789914246	0.88072258468	0.864869092206	0.864120307856	0.896688347945	0.935983619481	0.936013558253	1.0	0.97133220475	0.999309409048	0.979347320002	0.918419514879	0.897655866236	0.923055376766	0.952465634003	0.812920666236	0.951613268604	0.979187958798	0.814655329743	0.933497420115	0.952557349698	0.953409115821	0.957469253021	0.992259296108	0.889517272081	0.961468782494	0.823106250996	0.98025187845	0.944076201109	0.973612027008	0.944759699813	0.887455023442	0.956430819154	0.972789223867	0.915161527916	0.952984954445	0.968106862074	0.974650360459	0.966008190288	0.935863952263	0.960543658773
Serbia	0.954488185765	0.984780972562	0.989555659338	0.96867606837	0.983610885285	0.953949471428	0.995759835697	0.968074188386	0.971646616262	0.982615526951	0.90312422418	0.979725156593	0.992537760626	0.990183284559	0.967336387939	0.975431805493	0.926498763154	0.993424516633	0.987803050863	0.897507483661	0.973992056457	0.943558167839	0.978180216586	0.926699024636	0.987883540932	0.993925908785	0.932381898008	0.879536336028	0.995730520561	0.985479607371	0.961218325555	0.992529603457	0.964169218339	0.984764399677	0.871550784868	0.992715119671	0.981150387304	0.981529572735	0.973178501356	0.981655022083	0.968326494987	0.933728349536	0.912629829647	0.916746083163	0.953128501768	0.976264058878	0.976965704514	0.97133220475	1.0	0.969166227428	0.99126886099	0.915703020489	0.907766634187	0.980268386566	0.984436286096	0.8901838221	0.945611402389	0.977025926567	0.875056409039	0.944242319039	0.978124486152	0.985815138976	0.956434416823	0.979736741292	0.946791171501	0.970091236187	0.894177599605	0.990067565982	0.95831307166	0.987676894851	0.986377205898	0.936467442059	0.983982474652	0.99161743676	0.962053976349	0.956332093704	0.990427002545	0.974312438172	0.988766531357	0.987449867299	0.991205491797
Belarus	0.939452167348	0.946909972266	0.961769325957	0.964046385747	0.959122348963	0.888955342905	0.968863195676	0.966615191037	0.916961156201	0.935161179254	0.866683613308	0.924466196475	0.975093244483	0.946264349783	0.964871101856	0.928784061223	0.916476461431	0.979521755593	0.972560947033	0.859111438217	0.924551412647	0.877353907125	0.923736129682	0.89110042042	0.962743536781	0.977618558824	0.930243071289	0.803343274503	0.978538250403	0.97135156612	0.939472345939	0.949637341081	0.911436192103	0.955802548421	0.792043802532	0.977654380963	0.950513156163	0.992065060559	0.998698326417	0.963504944046	0.955303665521	0.875110846405	0.862799702854	0.861959467619	0.896272474658	0.935562249803	0.935682088906	0.999309409048	0.969166227428	1.0	0.977428655088	0.914782997215	0.890698613658	0.921640519181	0.951212626972	0.810171494751	0.954344409147	0.979262331343	0.817583967216	0.930285737307	0.953856478504	0.952098087418	0.953408533141	0.991088172925	0.885832181429	0.959487774348	0.8194512591	0.978524245778	0.942269616079	0.974257784236	0.942054424524	0.885566434347	0.9570384273	0.972965252278	0.913566049375	0.950079150007	0.967470203317	0.972949130669	0.964490719045	0.934330517765	0.958740123702
Croatia	0.974148106738	0.975515609287	0.990102820266	0.978072345075	0.982626689738	0.93734846374	0.985744763309	0.984767972025	0.947406961518	0.962983570094	0.892859886262	0.97354098252	0.979929900766	0.980281025696	0.986248759258	0.967800025	0.944574104446	0.989726912265	0.992954755543	0.892340653502	0.945660809856	0.923777185891	0.954155787208	0.922915783276	0.970162296965	0.991669197672	0.949988896456	0.870061330206	0.994777534088	0.986262603954	0.958355428604	0.978823877493	0.952869219708	0.984817518506	0.856954237895	0.992144268529	0.977916305497	0.980187035215	0.977536881827	0.962848876113	0.979205375614	0.936101964827	0.913010157922	0.916151835562	0.937049919886	0.963768181876	0.963663402271	0.979347320002	0.99126886099	0.977428655088	1.0	0.934454766986	0.9269208821	0.966646297784	0.969357977983	0.871142238429	0.972290383161	0.980867640972	0.840095118261	0.960476400442	0.963720990889	0.967562582036	0.977789763955	0.984280689482	0.94519865666	0.973675421742	0.884942652476	0.979490067917	0.964887624311	0.987267496321	0.982559463846	0.930893971929	0.978769475338	0.981999933508	0.92632700354	0.9636060534	0.980165175691	0.989299994327	0.971848390668	0.962960116918	0.98627524133
Finland	0.960292106057	0.897031301615	0.914720894498	0.939664957007	0.941449640211	0.922364368529	0.913598703386	0.94224697682	0.878732328052	0.890582078656	0.905695868386	0.916943928116	0.902630696168	0.895130214173	0.931628674336	0.939801152812	0.940694987653	0.918872943602	0.907778412099	0.925576434592	0.876974759227	0.890457130654	0.86518929046	0.912673044944	0.879736659708	0.901490143162	0.950498764411	0.904414335974	0.937876834143	0.930368835807	0.923925765483	0.889056649505	0.918599573047	0.929532819417	0.897395422706	0.945782014854	0.888408029493	0.93385164497	0.903643879942	0.870327156594	0.940743769366	0.957908363957	0.919324815325	0.918332328129	0.894996027133	0.871698654908	0.873862663517	0.918419514879	0.915703020489	0.914782997215	0.934454766986	1.0	0.964062743474	0.894188506744	0.898600182726	0.876051230778	0.9280824058	0.959012763817	0.80783534423	0.93705995232	0.84727699969	0.90689719392	0.953865095737	0.941631857491	0.945067256482	0.91509086314	0.908303745905	0.919133139285	0.951345261478	0.900548664426	0.925788452454	0.925809673731	0.891657198467	0.904106470206	0.850628819692	0.925160048671	0.877329980891	0.938811800622	0.91330898402	0.861979775628	0.933314819788
Japan	0.961581544736	0.876038185487	0.914671204044	0.908081581813	0.920313539996	0.919770966264	0.897583636804	0.933906773497	0.848070935421	0.878624266925	0.877688641146	0.914711824736	0.884666221958	0.889598463166	0.93801504566	0.917642593085	0.941432023706	0.905902228111	0.894908624287	0.904075271873	0.858756129632	0.885153985972	0.845222839414	0.901075820002	0.867190365299	0.887922245377	0.94304362856	0.917307681354	0.917444894358	0.915828735672	0.901567016594	0.88317972484	0.917449556383	0.908084695424	0.9069302244	0.927427356728	0.88527943908	0.901381251143	0.877879069793	0.850460541208	0.934877012303	0.964623142232	0.927333792073	0.937389027782	0.878716021241	0.875249073102	0.848986257264	0.897655866236	0.907766634187	0.890698613658	0.9269208821	0.964062743474	1.0	0.889853032162	0.869926856003	0.886666770645	0.915469988172	0.920333994569	0.767184855185	0.941229384483	0.835708347663	0.881002067923	0.954224037789	0.919778351338	0.943167816837	0.909803191211	0.915607056145	0.897089227412	0.937195102747	0.887035322335	0.923577325983	0.925737161373	0.874825615742	0.882110060028	0.828858116894	0.915895694002	0.871752847433	0.928198491603	0.890538989754	0.861239169627	0.924204460462
Switzerland	0.946931145607	0.986395077179	0.983319568249	0.961348310941	0.978985764126	0.975626775184	0.98160163376	0.941249827489	0.984956234734	0.98580307119	0.915915723046	0.996443237056	0.972399883294	0.992047915153	0.938709592065	0.989001453991	0.909778126793	0.976978703432	0.969235241245	0.911227581687	0.979630846036	0.977265466314	0.983689248346	0.928339172761	0.956511293843	0.97251518946	0.911488887212	0.921653188703	0.974292094884	0.964226484202	0.945335343831	0.992961421776	0.983170792656	0.987748200221	0.914242962417	0.97424541344	0.980901310207	0.946081159874	0.926611076616	0.955725683882	0.950454954271	0.949349965736	0.94224489499	0.945870267083	0.982848837117	0.984145095856	0.979233987763	0.923055376766	0.980268386566	0.921640519181	0.966646297784	0.894188506744	0.889853032162	1.0	0.979469967137	0.939244667061	0.930283434327	0.947872359406	0.884711506228	0.931344621711	0.966309766035	0.980426727712	0.932779364415	0.948852632593	0.970114116221	0.951667891047	0.938520349625	0.96182335133	0.950016383577	0.976698079624	0.98720403664	0.96441966114	0.985883882186	0.979493586533	0.955209468877	0.933723949881	0.965013480445	0.948859261501	0.976446745376	0.98358980781	0.987143483791
New Zealand	0.936069367607	0.993979632349	0.97543307124	0.957235137082	0.975571755608	0.958819403506	0.99039844716	0.944069438444	0.988487598063	0.987244836649	0.884728378865	0.973182804562	0.985106578743	0.988709576845	0.938197608825	0.978220136043	0.902727026887	0.982658182661	0.973037146234	0.917710219419	0.976929054153	0.962098854172	0.986574669671	0.895197514177	0.970674229137	0.981589405225	0.908986812269	0.88187287915	0.982684621745	0.957766612186	0.958602579492	0.988934569608	0.972164146947	0.985321257864	0.881752057247	0.980390370139	0.97601640126	0.969213418368	0.956861467658	0.979253132526	0.954286397491	0.91941038654	0.920875571876	0.916351013319	0.972078863645	0.96249400393	0.991415262665	0.952465634003	0.984436286096	0.951212626972	0.969357977983	0.898600182726	0.869926856003	0.979469967137	1.0	0.901364469466	0.914805911441	0.960218946466	0.878903692204	0.929281291418	0.980186438123	0.997253989914	0.929393900267	0.970626764148	0.942261630469	0.964391025732	0.896100756626	0.97576114261	0.953470694798	0.98463541613	0.97932426453	0.945126281745	0.987590611484	0.992747088233	0.963827994893	0.943177297325	0.968957177389	0.959608753884	0.990338210756	0.980592687572	0.975489267786
